Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season,Home_GF_last5,Home_GA_last5,Home_Pts_last5,Away_GF_last5,Away_GA_last5,Away_Pts_last5,GF_diff_last5,GA_diff_last5,Pts_diff_last5,Home_rest_days,Away_rest_days,Rest_diff,B365H,B365D,B365A,Home_SeasonPts,Away_SeasonPts,SeasonPts_diff,Home_Elo,Away_Elo,Elo_diff
2015-10-03,Norwich,Leicester,1,2,A,0,1,A,M Clattenburg,17,16,2,5,4,4,16,8,0,1,0,0,2015-16,1.4,1.6,1.2,1.8,2.2,1.2,-0.4000000000000001,-0.6000000000000001,0.0,7.0,7.0,0.0,2.3,3.5,3.3,9.0,12.0,-3.0,1607.25646973,1634.02978516,-26.77331543000014
2015-10-03,Sunderland,West Ham,2,2,D,2,1,H,N Swarbrick,12,20,3,6,14,11,1,8,2,4,1,0,2015-16,0.6,1.8,0.4,2.4,1.4,2.0,-1.7999999999999998,0.4000000000000001,-1.6,7.0,7.0,0.0,3.2,3.4,2.4,2.0,13.0,-11.0,1551.68347168,1628.77722168,-77.09375
2015-10-04,Arsenal,Man United,3,0,H,3,0,H,A Taylor,12,9,5,5,8,17,3,6,1,3,0,0,2015-16,1.6,0.8,2.0,2.0,1.0,2.0,-0.3999999999999999,-0.1999999999999999,0.0,8.0,8.0,0.0,2.0,3.8,3.8,13.0,16.0,-3.0,1799.29907227,1810.26586914,-10.966796870000053
2015-10-04,Everton,Liverpool,1,1,D,1,1,D,M Atkinson,14,13,4,4,10,19,5,11,3,3,0,0,2015-16,1.2,1.0,1.6,1.0,1.8,1.0,0.1999999999999999,-0.8,0.6000000000000001,6.0,8.0,-2.0,2.7,3.4,2.8,12.0,11.0,1.0,1720.48913574,1713.61853027,6.870605469999873
2015-10-04,Swansea,Tottenham,2,2,D,2,1,H,M Dean,11,19,2,11,8,19,5,6,1,4,0,0,2015-16,0.8,1.2,1.0,1.4,0.4,2.2,-0.5999999999999999,0.7999999999999999,-1.2000000000000002,8.0,8.0,0.0,2.75,3.25,2.8,9.0,12.0,-3.0,1657.81726074,1740.60351562,-82.78625488000012
2015-10-17,Chelsea,Aston Villa,2,0,H,1,0,H,R East,9,8,3,1,22,17,4,4,1,3,0,0,2015-16,1.4,2.0,0.8,1.2,2.0,0.2,0.1999999999999999,0.0,0.6000000000000001,14.0,14.0,0.0,1.33,5.75,10.0,8.0,4.0,4.0,1576.16931152,1811.7088623,-235.5395507799999
2015-10-17,Crystal Palace,West Ham,1,3,A,1,1,D,M Clattenburg,6,24,1,4,9,11,1,9,1,3,1,0,2015-16,1.0,0.6,1.8,2.2,1.0,2.2,-1.2000000000000002,-0.4,-0.4000000000000001,14.0,14.0,0.0,2.0,3.6,4.0,15.0,14.0,1.0,1739.40917969,1714.9901123,24.41906739000001
2015-10-17,Everton,Man United,0,3,A,0,2,A,J Moss,12,10,3,7,12,14,5,3,2,2,0,0,2015-16,1.4,0.8,1.8,2.0,1.6,1.8,-0.6000000000000001,-0.8,0.0,13.0,13.0,0.0,3.25,3.4,2.38,13.0,16.0,-3.0,1693.66052246,1642.32373047,51.33679198999994
2015-10-17,Man City,Bournemouth,5,1,H,4,1,H,M Dean,15,5,11,1,11,5,1,7,2,1,0,0,2015-16,2.2,1.4,1.8,1.2,1.4,1.0,1.0000000000000002,0.0,0.8,14.0,14.0,0.0,1.33,5.75,10.0,18.0,8.0,10.0,1613.57751465,1552.74182129,60.83569336000005
2015-10-17,Southampton,Leicester,2,2,D,2,0,H,P Tierney,14,26,6,7,16,10,6,7,2,0,0,0,2015-16,2.2,1.0,2.0,2.0,2.2,1.6,0.2000000000000001,-1.2000000000000002,0.3999999999999999,14.0,14.0,0.0,1.75,4.0,5.0,12.0,15.0,-3.0,1863.57104492,1571.20800781,292.36303711000005
2015-10-17,Tottenham,Liverpool,0,0,D,0,0,D,C Pawson,13,12,4,3,15,11,8,6,1,2,0,0,2015-16,1.6,0.6,2.2,1.2,2.0,1.0,0.4000000000000001,-1.4,1.2000000000000002,13.0,13.0,0.0,2.5,3.5,3.0,13.0,12.0,1.0,1665.50085449,1627.71887207,37.78198241999985
2015-10-17,Watford,Arsenal,0,3,A,0,0,D,M Jones,8,17,1,6,11,12,3,9,2,1,0,0,2015-16,0.8,1.0,1.4,2.2,0.8,2.4,-1.4,0.1999999999999999,-1.0,14.0,13.0,1.0,6.0,4.2,1.62,10.0,16.0,-6.0,1812.01538086,1540.01379395,272.00158691
2015-10-17,West Brom,Sunderland,1,0,H,0,0,D,M Atkinson,8,9,1,2,12,13,1,5,2,2,0,0,2015-16,0.8,1.0,1.4,0.8,2.0,0.4,0.0,-1.0,1.0,14.0,14.0,0.0,2.05,3.4,4.2,8.0,3.0,5.0,1719.11743164,1797.8560791,-78.73864746000004
2015-10-18,Newcastle,Norwich,6,2,H,3,2,H,A Taylor,11,18,6,6,10,10,3,7,1,1,0,0,2015-16,0.8,2.6,0.2,1.4,1.8,1.0,-0.5999999999999999,0.8,-0.8,15.0,15.0,0.0,2.6,3.4,2.88,3.0,9.0,-6.0,1556.21276855,1598.96264648,-42.74987793000014
2015-10-19,Swansea,Stoke,0,1,A,0,1,A,R Madley,14,9,2,2,6,14,1,2,2,2,0,0,2015-16,1.0,1.4,1.0,1.0,1.2,1.4,0.0,0.1999999999999999,-0.3999999999999999,15.0,16.0,-1.0,2.05,3.4,4.2,10.0,9.0,1.0,1659.01171875,1669.54919434,-10.537475589999985
2015-10-24,Arsenal,Everton,2,1,H,2,1,H,L Mason,20,10,5,5,11,14,7,5,2,0,0,1,2015-16,2.6,0.8,2.4,1.4,1.4,1.6,1.2000000000000002,-0.5999999999999999,0.7999999999999998,7.0,7.0,0.0,1.44,4.75,8.0,19.0,13.0,6.0,1836.23071289,1709.45935059,126.77136229999996
2015-10-24,Aston Villa,Swansea,1,2,A,0,0,D,N Swarbrick,9,11,3,4,10,8,4,6,2,3,0,0,2015-16,0.8,2.0,0.0,0.6,1.4,0.4,0.2,0.6000000000000001,-0.4,7.0,5.0,2.0,3.0,3.3,2.6,4.0,10.0,-6.0,1540.08007812,1652.78881836,-112.70874024
2015-10-24,Leicester,Crystal Palace,1,0,H,0,0,D,M Dean,12,9,3,4,7,11,3,2,3,1,0,0,2015-16,2.2,2.4,1.6,0.8,1.0,1.2,1.4,1.4,0.4000000000000001,7.0,7.0,0.0,2.2,3.6,3.4,16.0,15.0,1.0,1647.73327637,1653.79162598,-6.058349609999823
2015-10-24,Norwich,West Brom,0,1,A,0,0,D,K Friend,16,7,3,4,11,6,13,3,1,2,0,0,2015-16,1.8,2.4,1.0,0.8,1.0,1.4,1.0,1.4,-0.3999999999999999,6.0,7.0,-1.0,2.0,3.5,4.2,9.0,11.0,-2.0,1585.78405762,1621.86682129,-36.08276366999985
2015-10-24,Stoke,Watford,0,2,A,0,1,A,M Atkinson,12,13,1,3,10,18,11,5,3,1,0,0,2015-16,1.2,1.0,2.0,0.8,1.2,1.4,0.3999999999999999,-0.1999999999999999,0.6000000000000001,5.0,7.0,-2.0,2.1,3.3,4.0,12.0,10.0,2.0,1681.29333496,1572.82458496,108.46875
2015-10-24,West Ham,Chelsea,2,1,H,1,0,H,J Moss,12,8,5,4,10,12,7,4,1,5,0,1,2015-16,2.2,1.2,2.2,1.6,1.6,1.4,0.6000000000000001,-0.4000000000000001,0.8000000000000003,7.0,7.0,0.0,4.0,3.8,1.95,17.0,11.0,6.0,1644.94946289,1818.18530273,-173.23583984000015
2015-10-25,Bournemouth,Tottenham,1,5,A,1,3,A,R East,11,14,3,9,8,15,4,5,0,1,0,0,2015-16,1.2,2.2,0.8,1.6,0.6,2.2,-0.4000000000000001,1.6,-1.4,8.0,8.0,0.0,3.4,3.5,2.25,8.0,14.0,-6.0,1549.97387695,1574.91271973,-24.93884277999996
2015-10-25,Liverpool,Southampton,1,1,D,0,0,D,A Marriner,15,8,2,3,8,11,10,7,1,0,0,1,2015-16,1.2,1.4,1.2,2.0,1.4,1.6,-0.8,0.0,-0.4000000000000001,8.0,8.0,0.0,2.05,3.6,3.8,13.0,13.0,0.0,1815.16772461,1875.33447266,-60.166748050000024
2015-10-25,Man United,Man City,0,0,D,0,0,D,M Clattenburg,6,6,1,1,17,13,6,4,2,2,0,0,2015-16,2.4,1.2,2.4,2.8,1.6,1.8,-0.3999999999999999,-0.4000000000000001,0.5999999999999999,8.0,8.0,0.0,2.6,3.5,2.8,19.0,21.0,-2.0,1570.70935059,1729.92028809,-159.2109375
2015-10-25,Sunderland,Newcastle,3,0,H,1,0,H,R Madley,9,21,3,8,12,10,1,10,0,2,0,1,2015-16,0.4,1.8,0.2,2.0,2.8,0.8,-1.6,-0.9999999999999998,-0.6000000000000001,8.0,7.0,1.0,2.6,3.4,2.9,3.0,6.0,-3.0,1714.19299316,1693.77233887,20.420654289999902
2015-10-31,Chelsea,Liverpool,1,3,A,1,1,D,M Clattenburg,8,16,2,7,9,21,1,7,1,4,0,0,2015-16,1.6,1.4,1.4,1.2,1.0,1.4,0.4000000000000001,0.3999999999999999,0.0,7.0,6.0,1.0,2.1,3.5,3.75,11.0,14.0,-3.0,1806.77233887,1712.43615723,94.33618164000018
2015-10-31,Crystal Palace,Man United,0,0,D,0,0,D,M Jones,10,5,5,1,12,15,7,3,3,3,0,0,2015-16,0.8,1.0,1.2,1.8,1.0,2.0,-1.0,0.0,-0.8,7.0,6.0,1.0,3.8,3.5,2.1,15.0,20.0,-5.0,1646.77539062,1815.71142578,-168.93603515999985
2015-10-31,Man City,Norwich,2,1,H,0,0,D,R Madley,21,5,5,3,4,13,12,4,2,2,0,1,2015-16,2.6,1.6,1.4,1.2,2.4,0.4,1.4,-0.7999999999999998,1.0,6.0,7.0,-1.0,1.29,6.0,12.0,22.0,9.0,13.0,1874.79077148,1577.5670166,297.2237548800001
2015-10-31,Newcastle,Stoke,0,0,D,0,0,D,R East,15,9,6,2,6,16,11,4,1,3,0,0,2015-16,2.0,3.0,0.8,1.2,1.0,2.0,0.8,2.0,-1.2,6.0,7.0,-1.0,2.4,3.4,3.2,6.0,12.0,-6.0,1561.82348633,1664.62646484,-102.80297851
2015-10-31,Swansea,Arsenal,0,3,A,0,0,D,K Friend,8,15,3,5,12,7,4,4,2,0,0,0,2015-16,1.0,1.4,1.0,2.6,1.0,2.4,-1.6,0.3999999999999999,-1.4,7.0,7.0,0.0,5.0,4.0,1.75,13.0,22.0,-9.0,1659.09411621,1840.30737305,-181.21325683999999
2015-10-31,Watford,West Ham,2,0,H,1,0,H,K Stroud,20,8,5,3,16,12,7,2,3,0,0,1,2015-16,1.0,1.2,1.4,2.2,1.4,2.2,-1.2000000000000002,-0.1999999999999999,-0.8000000000000003,7.0,7.0,0.0,2.6,3.4,2.9,13.0,20.0,-7.0,1589.49133301,1656.36242676,-66.87109375
2015-10-31,West Brom,Leicester,2,3,A,1,0,H,A Taylor,14,13,6,5,3,11,6,4,0,2,0,0,2015-16,1.0,1.0,1.8,1.8,2.0,1.6,-0.8,-1.0,0.1999999999999999,7.0,7.0,0.0,2.9,3.4,2.6,14.0,19.0,-5.0,1630.08374023,1654.74951172,-24.665771489999997
2015-11-01,Everton,Sunderland,6,2,H,2,1,H,A Marriner,15,17,8,9,6,5,6,1,3,2,0,0,2015-16,1.0,1.6,1.0,1.0,1.6,0.8,0.0,0.0,0.1999999999999999,8.0,7.0,1.0,1.5,4.5,7.5,13.0,6.0,7.0,1705.38256836,1563.06311035,142.31945801000006
2015-11-01,Southampton,Bournemouth,2,0,H,2,0,H,C Pawson,11,16,2,2,5,5,4,6,0,2,1,0,2015-16,2.2,1.6,1.6,1.2,2.6,0.8,1.0000000000000002,-1.0,0.8,7.0,7.0,0.0,1.55,4.33,6.5,14.0,8.0,6.0,1695.5291748,1560.70666504,134.82250976
2015-11-02,Tottenham,Aston Villa,3,1,H,2,0,H,M Dean,17,13,6,2,6,15,4,3,0,3,0,0,2015-16,2.4,0.8,2.2,0.6,1.8,0.0,1.7999999999999998,-1.0,2.2,8.0,9.0,-1.0,1.44,4.75,8.0,17.0,4.0,13.0,1739.92297363,1533.77490234,206.14807128999996
2015-11-07,Man United,West Brom,2,0,H,0,0,D,M Dean,13,4,3,0,11,10,5,1,1,3,0,1,2015-16,1.2,0.6,1.6,1.2,1.6,1.2,0.0,-1.0,0.4000000000000001,7.0,7.0,0.0,1.33,5.25,12.0,21.0,14.0,7.0,1584.71362305,1659.83496094,-75.12133788999995
2015-11-07,West Ham,Everton,1,1,D,1,1,D,P Tierney,16,13,5,4,11,12,3,5,1,2,0,0,2015-16,1.8,1.6,1.6,2.2,2.0,1.4,-0.4000000000000001,-0.3999999999999999,0.2000000000000001,7.0,6.0,1.0,2.6,3.5,2.8,20.0,16.0,4.0,1563.87646484,1572.35595703,-8.479492189999974
2015-11-07,Stoke,Chelsea,1,0,H,0,0,D,A Taylor,8,19,2,4,13,10,1,9,3,1,0,0,2015-16,0.8,0.6,2.0,1.4,2.0,0.8,-0.5999999999999999,-1.4,1.2,7.0,7.0,0.0,3.8,3.6,2.05,13.0,11.0,2.0,1671.95080566,1610.6505127,61.30029295999998
2015-11-07,Leicester,Watford,2,1,H,0,0,D,R East,12,8,6,4,10,10,4,2,0,1,0,0,2015-16,2.0,2.0,2.0,1.0,1.0,1.4,1.0,1.0,0.6000000000000001,7.0,7.0,0.0,1.85,3.8,4.5,22.0,16.0,6.0,1563.9921875,1709.89404297,-145.9018554700001
2015-11-07,Norwich,Swansea,1,0,H,0,0,D,M Clattenburg,9,8,5,0,12,7,5,2,1,0,0,0,2015-16,1.2,2.6,0.2,1.0,2.0,0.8,0.1999999999999999,0.6000000000000001,-0.6000000000000001,7.0,7.0,0.0,2.45,3.4,3.1,9.0,13.0,-4.0,1652.73803711,1721.98803711,-69.25
2015-11-07,Bournemouth,Newcastle,0,1,A,0,1,A,L Mason,20,2,5,1,9,11,16,0,2,2,0,0,2015-16,0.8,3.0,0.2,1.8,2.6,1.0,-1.0,0.3999999999999999,-0.8,6.0,7.0,-1.0,2.25,3.5,3.4,8.0,7.0,1.0,1671.62878418,1804.36950684,-132.74072266000007
2015-11-07,Sunderland,Southampton,0,1,A,0,0,D,M Jones,9,11,3,4,3,7,10,11,1,3,0,0,2015-16,1.4,2.4,0.8,2.2,1.0,2.2,-0.8000000000000003,1.4,-1.4,6.0,6.0,0.0,4.75,3.8,1.8,6.0,17.0,-11.0,1826.88586426,1630.41723633,196.46862793000014
2015-11-08,Arsenal,Tottenham,1,1,D,0,1,A,M Atkinson,10,14,4,4,12,17,7,6,0,1,0,0,2015-16,3.2,0.6,3.0,2.8,1.0,2.2,0.4000000000000003,-0.4,0.7999999999999998,8.0,6.0,2.0,1.73,4.0,5.0,25.0,20.0,5.0,1850.59814453,1755.76635742,94.83178710999982
2015-11-08,Aston Villa,Man City,0,0,D,0,0,D,C Pawson,3,13,0,3,7,7,3,8,1,1,0,0,2015-16,0.8,2.2,0.0,2.8,1.4,2.0,-2.0,0.8000000000000003,-2.0,6.0,8.0,-2.0,7.5,5.0,1.44,4.0,25.0,-21.0,1538.62756348,1898.1887207,-359.56115722000004
2015-11-08,Liverpool,Crystal Palace,1,2,A,1,1,D,N Swarbrick,22,9,4,4,7,6,14,6,1,2,0,0,2015-16,1.6,1.0,1.8,0.8,0.8,1.4,0.8,0.1999999999999999,0.4000000000000001,8.0,8.0,0.0,1.67,3.8,6.0,17.0,16.0,1.0,1744.23522949,1659.07141113,85.16381836000005
2015-11-21,Chelsea,Norwich,1,0,H,0,0,D,C Pawson,21,4,7,2,4,12,6,5,1,4,0,0,2015-16,1.0,1.8,0.6,1.0,2.2,0.6,0.0,-0.4000000000000001,0.0,14.0,14.0,0.0,1.4,5.0,9.0,11.0,12.0,-1.0,1793.94396973,1593.59338379,200.35058593999997
2015-11-21,Everton,Aston Villa,4,0,H,3,0,H,M Oliver,16,10,9,3,6,9,2,3,0,0,0,0,2015-16,1.8,1.8,1.0,0.4,1.6,0.2,1.4,0.1999999999999999,0.8,14.0,13.0,1.0,1.57,4.2,6.5,17.0,5.0,12.0,1721.27661133,1545.81738281,175.4592285199999
2015-11-21,Man City,Liverpool,1,4,A,1,3,A,J Moss,11,14,3,9,5,13,11,5,0,3,0,0,2015-16,2.6,0.6,2.2,1.2,1.0,1.2,1.4,-0.4,1.0000000000000002,13.0,13.0,0.0,1.7,4.0,5.5,26.0,17.0,9.0,1890.9987793,1732.70251465,158.29626465
2015-11-21,Newcastle,Leicester,0,3,A,0,1,A,M Jones,9,18,1,7,9,12,4,9,4,1,0,0,2015-16,1.6,2.2,1.4,2.0,1.2,2.6,-0.3999999999999999,1.0000000000000002,-1.2000000000000002,14.0,14.0,0.0,2.88,3.6,2.5,10.0,25.0,-15.0,1581.06970215,1677.25915527,-96.18945312000005
2015-11-21,Southampton,Stoke,0,1,A,0,1,A,L Mason,16,16,1,4,8,8,7,3,2,0,0,0,2015-16,1.8,0.8,2.2,0.6,0.4,2.0,1.2000000000000002,0.4,0.2000000000000001,14.0,14.0,0.0,1.57,4.0,7.0,20.0,16.0,4.0,1715.40527344,1682.05432129,33.35095215000001
2015-11-21,Swansea,Bournemouth,2,2,D,2,2,D,A Marriner,11,16,4,4,7,9,4,5,3,2,0,0,2015-16,0.8,1.6,0.8,0.6,2.8,0.2,0.2,-1.1999999999999995,0.6000000000000001,14.0,14.0,0.0,1.91,3.6,4.5,13.0,8.0,5.0,1650.9552002,1555.16271973,95.7924804700001
2015-11-21,Watford,Man United,1,2,A,0,1,A,R Madley,10,13,5,6,6,12,4,10,1,2,0,0,2015-16,1.2,1.2,1.4,1.0,0.6,1.6,0.1999999999999999,0.6,-0.2000000000000001,14.0,14.0,0.0,4.33,3.4,2.0,16.0,24.0,-8.0,1605.34204102,1830.9967041,-225.6546630800001
2015-11-21,West Brom,Arsenal,2,1,H,2,1,H,M Clattenburg,4,11,1,3,14,10,3,5,3,2,0,0,2015-16,0.8,1.4,1.2,2.4,0.4,2.6,-1.6,1.0,-1.4,14.0,13.0,1.0,7.0,4.33,1.53,14.0,26.0,-12.0,1626.30639648,1846.77893066,-220.4725341799999
2015-11-22,Tottenham,West Ham,4,1,H,2,0,H,A Taylor,22,10,12,4,13,9,7,6,2,2,0,0,2015-16,2.2,1.0,1.8,1.6,1.4,1.6,0.6000000000000001,-0.3999999999999999,0.1999999999999999,14.0,15.0,-1.0,1.57,4.2,6.5,21.0,21.0,0.0,1759.58557129,1653.44958496,106.13598632999992
2015-11-23,Crystal Palace,Sunderland,0,1,A,0,0,D,M Atkinson,19,12,7,4,18,11,11,2,1,3,0,0,2015-16,1.0,1.0,1.4,1.4,2.0,0.8,-0.3999999999999999,-1.0,0.5999999999999999,15.0,16.0,-1.0,1.57,4.0,7.0,19.0,6.0,13.0,1670.60412598,1558.4810791,112.12304687999995
2015-11-28,Aston Villa,Watford,2,3,A,1,1,D,L Mason,12,14,6,6,6,13,10,10,2,3,0,0,2015-16,0.4,2.2,0.2,1.2,1.4,1.2,-0.7999999999999999,0.8000000000000003,-1.0,7.0,7.0,0.0,2.75,3.3,2.8,5.0,16.0,-11.0,1540.7869873,1602.91894531,-62.13195801000006
2015-11-28,Bournemouth,Everton,3,3,D,0,2,A,K Friend,19,11,10,6,6,6,10,5,2,0,0,0,2015-16,0.8,3.0,0.2,2.4,1.6,1.4,-1.6,1.4,-1.2,7.0,7.0,0.0,2.9,3.6,2.5,9.0,20.0,-11.0,1560.36828613,1729.04284668,-168.67456055000002
2015-11-28,Crystal Palace,Newcastle,5,1,H,3,1,H,S Attwell,19,7,8,2,7,13,7,5,1,1,0,0,2015-16,0.6,1.2,0.8,1.4,1.6,1.4,-0.7999999999999999,-0.4000000000000001,-0.5999999999999999,5.0,7.0,-2.0,1.7,3.9,5.5,19.0,10.0,9.0,1660.02111816,1570.91088867,89.11022948999994
2015-11-28,Leicester,Man United,1,1,D,1,1,D,C Pawson,7,10,3,2,5,7,1,8,0,1,0,0,2015-16,2.2,1.0,2.6,1.4,0.2,2.2,0.8000000000000003,0.8,0.3999999999999999,7.0,7.0,0.0,3.1,3.5,2.4,28.0,27.0,1.0,1690.15368652,1830.05078125,-139.89709472999994
2015-11-28,Man City,Southampton,3,1,H,2,0,H,R East,16,12,9,8,14,11,6,4,2,1,0,0,2015-16,1.6,1.2,1.6,1.2,0.8,1.6,0.4000000000000001,0.3999999999999999,0.0,7.0,7.0,0.0,1.6,4.33,6.0,26.0,20.0,6.0,1864.60217285,1706.60998535,157.9921875
2015-11-28,Sunderland,Stoke,2,0,H,0,0,D,M Dean,18,7,5,3,4,10,9,5,0,2,0,1,2015-16,1.2,1.6,1.2,0.6,0.4,2.0,0.6,1.2000000000000002,-0.8,5.0,7.0,-2.0,3.2,3.3,2.45,9.0,19.0,-10.0,1571.79980469,1693.58544922,-121.78564453000013
2015-11-29,Liverpool,Swansea,1,0,H,0,0,D,A Taylor,10,8,2,0,12,6,8,7,3,1,0,0,2015-16,1.8,1.0,1.6,0.8,1.6,0.8,1.0,-0.6000000000000001,0.8,8.0,8.0,0.0,1.44,4.75,8.0,20.0,14.0,6.0,1759.50415039,1648.48535156,111.01879882999992
2015-11-29,Norwich,Arsenal,1,1,D,1,1,D,J Moss,7,12,2,3,8,6,3,6,1,1,0,0,2015-16,0.8,2.0,0.6,2.0,0.8,2.0,-1.2,1.2,-1.4,8.0,8.0,0.0,6.0,4.2,1.62,12.0,26.0,-14.0,1592.19494629,1838.45373535,-246.25878906000003
2015-11-29,Tottenham,Chelsea,0,0,D,0,0,D,M Oliver,9,5,4,1,14,9,4,4,4,2,0,0,2015-16,2.6,0.8,2.2,1.0,1.2,1.2,1.6,-0.3999999999999999,1.0000000000000002,7.0,8.0,-1.0,2.6,3.4,2.9,24.0,14.0,10.0,1772.18603516,1804.58032227,-32.39428710999982
2015-11-29,West Ham,West Brom,1,1,D,1,0,H,M Atkinson,17,7,6,3,15,16,5,2,0,2,0,0,2015-16,1.4,1.8,1.4,1.2,1.2,1.8,0.1999999999999999,0.6000000000000001,-0.4000000000000001,7.0,8.0,-1.0,2.05,3.5,4.0,21.0,17.0,4.0,1647.0300293,1640.15527344,6.87475586000005
2015-12-05,Arsenal,Sunderland,3,1,H,1,1,D,R Madley,16,11,7,4,7,11,3,2,1,1,0,0,2015-16,1.6,1.0,1.6,1.6,1.4,1.8,0.0,-0.3999999999999999,-0.1999999999999999,6.0,7.0,-1.0,1.29,6.0,13.0,27.0,12.0,15.0,1610.38012695,1597.44226074,12.937866210000038
2015-12-05,Chelsea,Bournemouth,0,1,A,0,0,D,M Jones,19,15,6,5,10,13,11,4,2,1,0,0,2015-16,0.6,1.2,0.8,1.2,2.6,0.4,-0.6,-1.4,0.4,6.0,7.0,-1.0,1.36,5.25,9.5,15.0,10.0,5.0,1644.10339355,1692.92797852,-48.82458496999993
2015-12-05,Man United,West Ham,0,0,D,0,0,D,M Clattenburg,21,9,1,2,9,13,6,2,1,0,0,0,2015-16,1.0,0.4,1.8,1.0,1.8,1.0,0.0,-1.4,0.8,7.0,6.0,1.0,1.44,4.5,9.0,28.0,22.0,6.0,1641.60229492,1771.85913086,-130.25683593999997
2015-12-05,Southampton,Aston Villa,1,1,D,0,1,A,A Taylor,23,9,5,2,4,9,10,4,1,2,0,0,2015-16,1.0,1.0,1.4,0.8,2.4,0.2,0.1999999999999999,-1.4,1.2,7.0,7.0,0.0,1.5,4.5,7.5,20.0,5.0,15.0,1678.84814453,1869.61523438,-190.76708985000005
2015-12-05,Stoke,Man City,2,0,H,2,0,H,M Atkinson,7,11,4,4,9,10,1,6,0,1,0,0,2015-16,0.4,0.8,1.4,1.2,1.2,1.6,-0.7999999999999999,-0.3999999999999999,-0.2000000000000001,7.0,7.0,0.0,5.25,4.0,1.7,19.0,29.0,-10.0,1827.27648926,1645.58312988,181.69335938000017
2015-12-05,Swansea,Leicester,0,3,A,0,2,A,M Oliver,10,16,2,5,3,19,3,8,2,3,0,0,2015-16,0.8,1.6,0.8,2.0,0.8,2.6,-1.2,0.8,-1.8,6.0,7.0,-1.0,2.7,3.4,2.75,14.0,29.0,-15.0,1804.90722656,1563.88830566,241.0189209
2015-12-05,Watford,Norwich,2,0,H,1,0,H,M Dean,14,6,7,1,11,10,4,1,3,3,0,0,2015-16,1.8,1.2,1.8,0.6,1.0,0.8,1.2000000000000002,0.1999999999999999,1.0,7.0,6.0,1.0,2.15,3.5,3.6,19.0,13.0,6.0,1833.2064209,1586.53710938,246.66931152000006
2015-12-05,West Brom,Tottenham,1,1,D,1,1,D,J Moss,11,9,4,3,13,10,3,6,3,2,0,0,2015-16,1.2,1.4,1.4,2.6,0.8,2.2,-1.4,0.5999999999999999,-0.8000000000000003,6.0,6.0,0.0,4.75,3.6,1.85,18.0,25.0,-7.0,1701.59692383,1533.32580566,168.2711181699999
2015-12-06,Newcastle,Liverpool,2,0,H,0,0,D,A Marriner,6,10,1,1,6,10,2,7,3,1,0,0,2015-16,0.4,2.2,0.8,2.0,1.0,2.0,-1.6,1.2000000000000002,-1.2,8.0,7.0,1.0,5.75,4.33,1.62,10.0,23.0,-13.0,1561.07739258,1763.8861084,-202.8087158200001
2015-12-07,Everton,Crystal Palace,1,1,D,0,0,D,C Pawson,19,14,4,5,4,11,13,6,1,2,0,0,2015-16,3.0,1.6,1.6,1.4,0.8,1.4,1.6,0.8,0.2000000000000001,9.0,9.0,0.0,2.1,3.6,3.75,21.0,22.0,-1.0,1725.52282715,1669.85461426,55.66821288999995
2015-12-12,Bournemouth,Man United,2,1,H,1,1,D,A Taylor,11,11,5,5,12,12,5,7,2,1,0,0,2015-16,1.2,1.6,1.0,1.0,0.4,1.8,0.1999999999999999,1.2000000000000002,-0.8,7.0,7.0,0.0,3.4,3.4,2.3,13.0,29.0,-16.0,1586.15905762,1822.76416016,-236.60510253999996
2015-12-12,Crystal Palace,Southampton,1,0,H,1,0,H,M Dean,12,15,5,3,11,13,8,5,0,0,0,0,2015-16,1.6,0.8,1.6,1.0,1.0,1.4,0.6000000000000001,-0.1999999999999999,0.2000000000000001,5.0,7.0,-2.0,2.6,3.3,3.0,23.0,21.0,2.0,1680.4029541,1703.97143555,-23.568481450000036
2015-12-12,Man City,Swansea,2,1,H,1,0,H,R Madley,13,13,5,7,13,15,5,5,3,1,0,0,2015-16,1.2,1.6,1.4,0.4,2.0,0.2,0.7999999999999999,-0.3999999999999999,1.2,7.0,7.0,0.0,1.3,6.0,11.0,29.0,14.0,15.0,1867.76733398,1638.41174316,229.3555908200001
2015-12-12,Norwich,Everton,1,1,D,0,1,A,M Atkinson,9,15,2,3,9,6,5,4,1,0,0,0,2015-16,0.6,1.2,0.8,3.0,1.4,1.8,-2.4,-0.1999999999999999,-1.0,7.0,5.0,2.0,2.9,3.5,2.55,13.0,22.0,-9.0,1596.02490234,1730.58166504,-134.55676270000004
2015-12-12,Sunderland,Watford,0,1,A,0,1,A,G Scott,14,13,2,6,6,9,8,3,1,0,0,0,2015-16,1.2,2.0,1.2,1.8,1.2,1.8,-0.6000000000000001,0.8,-0.6000000000000001,7.0,7.0,0.0,2.9,3.3,2.63,12.0,22.0,-10.0,1591.22473145,1627.40478516,-36.18005371000004
2015-12-12,West Ham,Stoke,0,0,D,0,0,D,A Marriner,22,12,9,3,7,9,11,7,1,2,0,0,2015-16,0.6,1.6,0.6,0.8,0.4,2.0,-0.2,1.2000000000000002,-1.4,7.0,7.0,0.0,2.63,3.3,2.9,23.0,22.0,1.0,1659.0826416,1703.4354248,-44.352783199999976
